,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,1.80160205276,0,0,0,0,0
temperature,0,3.84921101701,0,0,0,0
soil_moisture,0,0,5.51259984223,0.20115604657,0.388266884067,0.180012744765
latent_heat,0,0,0,5.78853639268,0.364257510071,0.346774077738
sensible_heat,0,0,0,0.260844966216,5.56331714705,0.451482095265
shortwave,0,0,0,0.287563532352,0.389022253901,5.83475987601
