,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.37055643312,0,0,0,0,0
temperature,0,4.0198325805,0,0,0.0796792374949,0
soil_moisture,0,0,5.31038535832,0.117529587448,0.340637871623,0.141855614779
latent_heat,0,0,0,6.01655705554,0.230524214256,0.258406907418
sensible_heat,0,0,0,0.102617755671,5.34737273329,0.620738999085
shortwave,0,0,0,0.184503098037,0.491503007579,5.83769582034
