,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.11589821614,0,0,0,0,0
temperature,0,4.34154435941,0,0,0.0838216751708,0
soil_moisture,0,0,5.6792041342,0.145513054281,0.288204431784,0.0858674797149
latent_heat,0,0,0,5.84846184633,0.0808571284958,0.145905626403
sensible_heat,0,0,0,0.0888299676773,5.83213832156,0.320587795997
shortwave,0,0,0,0.267966315469,0.261480946261,6.22903467931
