,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.29194484798,0,0,0,0,0
temperature,0,4.01054522844,0,0.0108136392998,0.0938905621958,0
soil_moisture,0,0,5.39694535043,0.206883351204,0.415442800331,0.243927364953
latent_heat,0,0,0,5.71776507325,0.23001207691,0.346564261947
sensible_heat,0,0,0,0.192628773242,5.22545722452,0.380116685021
shortwave,0,0,0,0.29656427194,0.329383970823,5.62412445753
