,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,1.61092709285,0,0,0,0,0
temperature,0,4.3195517597,0,0,0.116778414856,0
soil_moisture,0,0,5.69906771516,0.106819510952,0.27533658674,0.107761020518
latent_heat,0,0,0,6.01342176891,0.07837330279,0.177888322548
sensible_heat,0,0,0,0.12325350107,5.74441638935,0.317844404757
shortwave,0,0,0,0.304263651774,0.224863516522,6.23816834901
