,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.84491602383,0,0,0,0,0
temperature,0,3.47965345865,0,0,0.0547190770444,0
soil_moisture,0,0,5.20112173932,0.0889936036843,0.215042430479,0
latent_heat,0,0,0,5.32704283532,0.289921827493,0.114354272609
sensible_heat,0,0,0,0.275044759754,4.97945037502,0.996033932516
shortwave,0,0,0,0.29919125505,0.853464193278,5.76007824376
