,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.36756965239,0,0,0,0,0
temperature,0,3.96224717857,0,0,0.00976732706428,0
soil_moisture,0,0,5.37792754586,0.326250082246,0.353639625328,0.215121546487
latent_heat,0,0,0,4.9299132561,0.340419542611,0.360355569789
sensible_heat,0,0,0,0.464911153188,5.48655698958,0.340435362174
shortwave,0,0.010146411016,0,0.719289722888,0.466109404962,5.98938397402
