,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,3.10047073552,0,0,0,0,0
temperature,0,3.43258524472,0,0,0,0
soil_moisture,0,0,5.73408540908,0.100975820444,0.425047495626,0.0859472835564
latent_heat,0,0,0,6.08652250977,0.231265159856,0.0927136650267
sensible_heat,0,0,0,0.160457697148,5.25226375862,1.05214425561
shortwave,0,0,0,0.106191537111,1.02528733064,5.57097378858
