,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.63838731889,0,0,0,0,0
temperature,0,3.98625959811,0,0,0.0095548534058,0
soil_moisture,0,0,5.57975936225,0.324351207663,0.330535206998,0.241212879846
latent_heat,0,0,0,5.00875100692,0.308748744151,0.383495947649
sensible_heat,0,0,0,0.4804978672,5.55689575831,0.371962887996
shortwave,0,0.0121631072722,0,0.749889678825,0.416494653657,5.89268716046
