,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,3.22853156967,0,0,0,0,0
temperature,0,3.49250598814,0,0,0.0738743742426,0
soil_moisture,0,0,5.08475249733,0.0963727788322,0.247855169423,0
latent_heat,0,0,0,5.25433931062,0.258623870308,0.143605697603
sensible_heat,0,0,0,0.295283958074,4.90703417747,1.065237739
shortwave,0,0,0,0.277803944736,0.89035499183,5.66360466319
