,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.47271711921,0,0,0,0,0
temperature,0,3.5582511973,0,0,0,0
soil_moisture,0,0,5.74677344561,0.121472926705,0.420316885369,0.0537429340106
latent_heat,0,0,0,6.13594055768,0.271252944486,0.0854598963218
sensible_heat,0,0,0,0.186744491369,5.29410832087,1.02946203851
shortwave,0,0,0,0.108212476606,1.05257160453,5.62804145582
