,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.55397865995,0,0,0,0,0
temperature,0,3.713971031,0,0,0,0
soil_moisture,0,0,5.40564696842,0.165222201293,0.300520953284,0.177077507797
latent_heat,0,0,0,5.70458259155,0.25901516746,0.417831914993
sensible_heat,0,0,0,0.208842321094,5.65610848588,0.287170908846
shortwave,0,0,0,0.314203335459,0.325101869957,5.91882624411
