,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.4503270243,0,0,0,0,0
temperature,0,4.03248724705,0,0,0.0930991766522,0
soil_moisture,0,0,5.20315549989,0.137772840157,0.358897407029,0.148645236041
latent_heat,0,0,0,5.89136155305,0.21127093871,0.308980800466
sensible_heat,0,0,0,0.11999221038,5.57768964675,0.512493391355
shortwave,0,0,0,0.211776812138,0.487886649241,5.85954424443
