,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.35052525778,0,0,0,0,0
temperature,0,3.72127438113,0,0,0.0271014361158,0
soil_moisture,0,0,5.01110165601,0.139834967275,0.187469418146,0.0467227389821
latent_heat,0,0,0,5.72925788712,0.343766195301,0.348810317142
sensible_heat,0,0,0,0.26637131905,5.57597307286,0.358436255697
shortwave,0,0,0,0.283250133159,0.410008767308,6.05337352398
