,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.52450789445,0,0,0,0,0
temperature,0,3.61285330443,0,0.00898798081161,0.0898457780705,0
soil_moisture,0,0,4.81403849009,0.149870570963,0.328013417853,0
latent_heat,0,0,0,5.93129577737,0.265247176614,0.178390045489
sensible_heat,0,0,0,0.273547257682,4.52262640481,1.74726429363
shortwave,0,0,0,0.196969098545,1.43766183265,5.09613979758
