,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,3.03885104807,0,0,0,0,0
temperature,0,3.48181619367,0,0.177443603978,0.14279682469,0
soil_moisture,0,0,2.75259577854,0,0,0
latent_heat,0,0,0,5.0399629063,0.457161495972,0.511010957142
sensible_heat,0,0,0,0.535428596136,5.49206780941,0.180969797449
shortwave,0,0,0,0.486880201788,0.318744377322,6.19150586727
