,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.54126157616,0,0,0,0,0
temperature,0,3.51192924414,0,0,0.0571529378498,0
soil_moisture,0,0,4.78719249579,0.0939683486255,0.181523732635,0
latent_heat,0,0,0,5.19687413243,0.285155150758,0.11897368696
sensible_heat,0,0,0,0.335139331167,5.02897883844,1.1095128409
shortwave,0,0,0,0.294049102862,0.841860820789,5.60724432273
