,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.05738827878,0,0,0,0,0
temperature,0,3.78895906133,0,0,0.0264676727495,0
soil_moisture,0,0,5.16743081731,0.109558387154,0.206509423924,0
latent_heat,0,0,0,5.60416652061,0.34197695568,0.336084539009
sensible_heat,0,0,0,0.288460456939,5.51565892406,0.416777063207
shortwave,0,0,0,0.304165038455,0.432144095009,6.06609971674
