,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.58154826706,0,0,0,0,0
temperature,0,3.99156779299,0,0.00236351768119,0.00140085157041,0
soil_moisture,0,0,5.52707747719,0.340293050092,0.36135340623,0.211375660369
latent_heat,0,0,0,4.83979706225,0.353767782059,0.410307911576
sensible_heat,0,0,0,0.49853774452,5.48167090675,0.33846246179
shortwave,0,0,0,0.735728316449,0.399964795317,5.92076359265
