,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.03563772267,0,0,0,0,0
temperature,0,3.58078886549,0,0.0143528616964,0.0437164757495,0
soil_moisture,0,0.0134184571319,5.56433160879,0.269495577006,0.419122393414,0.296462235081
latent_heat,0,0,0,5.30675281999,0.253415660224,0.201331107899
sensible_heat,0,0,0,0.254365451122,4.88506705983,1.16874491074
shortwave,0,0,0,0.252260319035,1.03935320868,5.11254683531
