,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.66200445134,0,0,0,0,0
temperature,0,4.02924032718,0,0,0.100078077245,0
soil_moisture,0,0,5.34817470194,0.150358849796,0.370569843737,0.166374581366
latent_heat,0,0,0,5.84534220438,0.171313390028,0.251459773467
sensible_heat,0,0,0,0.102360818065,5.57348516467,0.613149756487
shortwave,0,0,0,0.198748982398,0.471784193846,5.78697858081
