,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.75040757991,0,0,0,0,0
temperature,0,3.41494331428,0,0,0,0
soil_moisture,0,0,5.78814696616,0.114247027785,0.393338719319,0.107847586736
latent_heat,0,0,0,6.05081049736,0.248688120078,0.08790656764
sensible_heat,0,0,0,0.178463369596,5.26211847846,1.14066752681
shortwave,0,0,0,0.0900432795003,0.940350600429,5.46556804715
