,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.40773728813,0,0,0,0,0
temperature,0,3.80395098194,0,0,0,0
soil_moisture,0,0,5.47754815382,0.175203457882,0.32574221947,0.159042976462
latent_heat,0,0,0,5.79604191179,0.362080404245,0.338575859561
sensible_heat,0,0,0,0.213446478008,5.52124251283,0.422014952149
shortwave,0,0,0,0.258659844261,0.422723977597,5.89055386429
