,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.42997642376,0,0,0,0,0
temperature,0,3.51125181211,0,0.115758619681,0.220299452598,0
soil_moisture,0,0,2.87860711589,0,0,0
latent_heat,0,0,0,5.1273433119,0.408915717298,0.126428910488
sensible_heat,0,0,0,0.443912686335,5.4766535755,0.571154567932
shortwave,0,0,0,0.281020847085,0.55227714104,6.10442878474
