,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.32404643961,0,0,0,0,0
temperature,0,3.99174106141,0,0,0.00681723194141,0
soil_moisture,0,0,5.61665000506,0.346724308821,0.356128705177,0.240624141419
latent_heat,0,0,0,4.90585445045,0.316523027557,0.390484344294
sensible_heat,0,0,0,0.515716105079,5.55546092082,0.342583014992
shortwave,0,0.00485825699599,0,0.726986423285,0.42785507184,5.96528436711
