,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.62319168504,0,0,0,0,0
temperature,0,3.74950551392,0,0,0,0
soil_moisture,0,0,5.42034462505,0.195108555541,0.289694466406,0.174918752019
latent_heat,0,0,0,5.63055814105,0.287379356764,0.400265015248
sensible_heat,0,0,0,0.238110136914,5.68216480351,0.29061598247
shortwave,0,0,0,0.322134693404,0.299094608495,5.86563267287
