,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.90547772207,0,0,0,0,0
temperature,0,3.48463898792,0,0.19228615313,0.21956561656,0
soil_moisture,0,0,3.97421386479,0,0,0
latent_heat,0,0,0,5.17706425801,0.339470250815,0
sensible_heat,0,0.0269501938906,0,0.380620009555,5.13548486162,1.00266671503
shortwave,0,0,0,0.22209435163,0.808211165114,5.9961264447
