,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.89613845784,0,0,0,0,0
temperature,0,4.09176079757,0,0,0.0919145152846,0
soil_moisture,0,0,5.31903093466,0.157636955485,0.357953127731,0.13715796482
latent_heat,0,0,0,5.84796345061,0.217902958256,0.309947061779
sensible_heat,0,0,0,0.12254630545,5.68802214911,0.661329363554
shortwave,0,0,0,0.209858584991,0.448703255476,5.70483030041
