,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.70212632507,0,0,0,0,0
temperature,0,4.04692335854,0,0,0.143150788665,0
soil_moisture,0,0,5.3707817088,0.114759330347,0.361705578717,0.161897843415
latent_heat,0,0,0,5.97972942908,0.214542387746,0.27242688779
sensible_heat,0,0,0,0.12056095174,5.32722506098,0.694435192987
shortwave,0,0,0,0.210206961422,0.520197072054,5.73044265534
