,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,1.32338872176,0,0,0,0,0
temperature,0,3.97609882146,0,0.257913359549,0.454331610163,0.0847813171328
soil_moisture,0,0,3.15252193882,0,0,0
latent_heat,0,0,0,4.67700097993,0.362308322698,0.280916150478
sensible_heat,0,0,0,0.362885217817,4.94482924782,0.457577549604
shortwave,0,0,0,0.401715824994,0.51948463735,5.7944355078
