,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,3.77328995239,0,0,0,0,0
temperature,0,3.20471072292,0,0,0.0456539530922,0
soil_moisture,0,0,6.41922289086,0,0,0
latent_heat,0,0,0,6.19564117324,0.0699110116741,0
sensible_heat,0,0,0,0.0213501382347,5.99141618898,0.263405072895
shortwave,0,0,0,0.0881635579574,0.363741363194,6.7627501551
