,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.08689958772,0,0,0,0,0
temperature,0,3.99587599666,0,0.0305433315917,0.139868131492,0
soil_moisture,0,0,5.08772561194,0.169801245927,0.380298934905,0.229077919466
latent_heat,0,0,0,5.61260048029,0.219346629012,0.282773784774
sensible_heat,0,0,0,0.233446189144,5.2020590556,0.525967494648
shortwave,0,0,0,0.222996895232,0.430183449471,5.56660850846
