,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.94164310255,0,0,0,0,0
temperature,0,3.46659417427,0,0,0,0
soil_moisture,0,0,5.84282740304,0.103909825971,0.46491910997,0.0958624862042
latent_heat,0,0,0,6.15812545368,0.288707500078,0.179279339303
sensible_heat,0,0,0,0.172965330286,5.1852645427,1.14244450008
shortwave,0,0,0,0.125159218522,0.987997495192,5.40539459675
