,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,3.1797061725,0,0,0,0,0
temperature,0,3.44084270639,0,0,0,0
soil_moisture,0,0,5.82442376478,0.0600602809759,0.414455464318,0.0744012648851
latent_heat,0,0,0,6.10161303516,0.291947388485,0.210042700529
sensible_heat,0,0,0,0.146820994655,5.23051322086,1.13294464814
shortwave,0,0,0,0.0968879523204,1.02034722209,5.3710512014
