,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.36817997881,0,0,0,0,0
temperature,0,3.54996343308,0,0.00914794382619,0.120461513866,0
soil_moisture,0,0,4.7777304505,0.104745028702,0.32933803385,0.0376557143994
latent_heat,0,0,0,6.25442002271,0.235846382578,0.207089427672
sensible_heat,0,0,0,0.278580159703,4.62689704974,1.58357984139
shortwave,0,0,0,0.181668346247,1.43644032777,5.17519204379
