,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.43848178604,0,0,0,0,0
temperature,0,3.47649446356,0,0.174016996944,0.322999649689,0
soil_moisture,0,0,2.29384629646,0,0,0
latent_heat,0,0,0,5.23974854411,0.371811547856,0.286681781321
sensible_heat,0,0.0340001527121,0,0.377980881493,4.61925381836,1.1967224532
shortwave,0,0,0,0.261521045848,0.954951385106,5.49863938915
