,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.20390123397,0,0,0,0,0
temperature,0,3.73644548271,0,0,0.00443750178695,0
soil_moisture,0,0,5.03048271923,0.135642500754,0.181543057632,0.0164852817304
latent_heat,0,0,0,5.59880762711,0.346848427849,0.312598916146
sensible_heat,0,0,0,0.261023139366,5.5916899091,0.41425025211
shortwave,0,0,0,0.297884801157,0.466476504499,6.06692185931
