,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.34124005368,0,0,0,0,0
temperature,0,3.56992111976,0,0,0.0380056925722,0
soil_moisture,0,0.0323945110359,5.62540452846,0.240573941972,0.390229928339,0.287035395011
latent_heat,0,0,0,5.76215879154,0.219040464479,0.342768959058
sensible_heat,0,0,0,0.234558474884,4.91404310951,1.07212377066
shortwave,0,0,0,0.315385226074,1.10156224097,5.07673501665
