,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.61254907438,0,0,0,0,0
temperature,0,3.70969413715,0,0,0.0345497927176,0
soil_moisture,0,0,5.48634598668,0.185861693113,0.349087674239,0.160097092846
latent_heat,0,0,0,5.6455275256,0.368457430934,0.339757651396
sensible_heat,0,0,0,0.22488048147,5.40510985997,0.467210935297
shortwave,0,0,0,0.253144281085,0.405459792472,5.87135741554
