,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.00741288512,0,0,0,0,0
temperature,0,3.38023114429,0,0,0.0524842028333,0
soil_moisture,0,0,4.95140506682,0.0866915774421,0.188804337965,0
latent_heat,0,0,0,5.26000907868,0.307403931732,0.103944027063
sensible_heat,0,0,0,0.306972527025,4.97128867561,1.07203850727
shortwave,0,0,0,0.300850495154,0.839707084936,5.68892735374
