,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.01357669953,0,0,0,0,0
temperature,0,3.74135364605,0,0,0.0321971026224,0
soil_moisture,0,0,5.43339095476,0.182794981104,0.433955967696,0.190520147242
latent_heat,0,0,0,5.75997636538,0.356784334782,0.341861853403
sensible_heat,0,0,0,0.215415058489,5.38953925546,0.448810823843
shortwave,0,0,0,0.268442755579,0.383897665091,5.90737110904
