,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.8916019881,0,0,0,0,0
temperature,0,3.43616056595,0,0,0.0524142816211,0
soil_moisture,0,0,5.11993734496,0.100188092531,0.222241004079,0
latent_heat,0,0,0,5.35270194153,0.308215757645,0.123204778348
sensible_heat,0,0,0,0.292824396729,4.87730293877,1.05096933427
shortwave,0,0,0,0.314954543224,0.86986757982,5.68545463882
