,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.54667325952,0,0,0,0,0
temperature,0,3.52833647755,0,0.00541378970831,0.100404235985,0
soil_moisture,0,0,4.82829484126,0.124998014654,0.330918014344,0
latent_heat,0,0,0,6.18062034875,0.242458131026,0.188015063848
sensible_heat,0,0,0,0.248126855537,4.57646896335,1.62356514061
shortwave,0,0,0,0.204891079143,1.42959759735,5.22311411457
