,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.89484003143,0,0,0,0,0
temperature,0,3.50692572495,0,0.000549038493364,0.107676771353,0
soil_moisture,0,0,4.76551461007,0.128616355515,0.306916007659,0
latent_heat,0,0,0,6.11509380355,0.290749423651,0.206041815488
sensible_heat,0,0,0,0.216924246302,4.470311633,1.76473815449
shortwave,0,0,0,0.2119523546,1.50536595806,5.00521323931
