,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.35301737696,0,0,0,0,0
temperature,0,4.07579249343,0,0,0.104901028797,0
soil_moisture,0,0,5.39145303933,0.131792204429,0.350624801772,0.152731071056
latent_heat,0,0,0,5.88784010184,0.244574643794,0.300069900596
sensible_heat,0,0,0,0.0931784912749,5.28252067,0.716599878912
shortwave,0,0,0,0.180848344846,0.540045730127,5.68899039643
