,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,1.89815384935,0,0,0,0,0
temperature,0,4.32862832858,0,0,0.0600310334533,0
soil_moisture,0,0,5.7063545903,0.133887813494,0.251414838678,0.0924613803851
latent_heat,0,0,0,6.16036898712,0.0892680434224,0.150848749974
sensible_heat,0,0,0,0.10704016098,5.95979659496,0.214242358077
shortwave,0,0,0,0.236976822481,0.252055132678,6.33427622729
