,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.27076712633,0,0,0,0,0
temperature,0,4.06500351525,0,0,0.0987769984648,0
soil_moisture,0,0,5.29274010853,0.152199083135,0.371913342192,0.180789643515
latent_heat,0,0,0,5.85734014572,0.237363458827,0.256388417715
sensible_heat,0,0,0,0.107862992688,5.4885358733,0.589747975444
shortwave,0,0,0,0.154024051012,0.514386024298,5.78910927865
