,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.15145117643,0,0,0,0,0
temperature,0,4.02190437473,0,0.261116015339,0.438481014883,0.0222359918947
soil_moisture,0,0,0.989581068704,0,0,0
latent_heat,0,0,0,5.31451248135,0.378964478147,0.237355845521
sensible_heat,0,0,0,0.345199967834,4.83385398975,1.0037081841
shortwave,0,0,0,0.226504748607,0.654225597058,5.56677335039
