,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.02846553121,0,0,0,0,0
temperature,0,3.83003400964,0,0.0904613744009,0.138308223862,0
soil_moisture,0,0,2.68595966457,0,0,0
latent_heat,0,0,0,5.10029695468,0.432653092073,0.270707658621
sensible_heat,0,0,0,0.43106843798,5.52616564473,0.293960959219
shortwave,0,0,0,0.363180789731,0.459008628366,6.20867044917
