,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.77665352992,0,0,0,0,0
temperature,0,4.3312713994,0,0,0.0864746172158,0
soil_moisture,0,0,5.66569343158,0.10622759845,0.228676997138,0.0611560018484
latent_heat,0,0,0,5.8498529084,0.0984074337559,0.0807271483482
sensible_heat,0,0,0,0.0929309515918,6.00198399677,0.301480339406
shortwave,0,0,0,0.266480344211,0.279115677337,6.32696504024
