,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.19129066086,0,0,0,0,0
temperature,0,3.98745784021,0,0.0223867070022,0.112611126072,0
soil_moisture,0,0.00791500400395,5.13775645886,0.198880705388,0.415698063545,0.201874418401
latent_heat,0,0,0,5.49363440074,0.231271454765,0.326803773199
sensible_heat,0,0,0,0.212513273541,5.12187763215,0.485383553773
shortwave,0,0,0,0.222664686476,0.463718229314,5.60132580654
