,precipitation,temperature,soil_moisture,latent_heat,sensible_heat,shortwave
precipitation,2.4449113942,0,0,0,0,0
temperature,0,3.71568794559,0,0,0.00653022887825,0
soil_moisture,0,0,5.46705544308,0.197754113388,0.368239169395,0.160769366506
latent_heat,0,0,0,5.74926051082,0.363611479934,0.364623310973
sensible_heat,0,0,0,0.253244821296,5.6951201217,0.465003415378
shortwave,0,0,0,0.257878707847,0.403458244182,5.81649699212
